,Longitude,Latitude
187,-73.97673121,40.78669518
188,-73.99233874,40.72261019
189,-73.99625284,40.7267385
190,-73.91792754,40.70443282
191,-73.95922727,40.73476799
192,-73.92906456,40.70146215
193,-73.97910474,40.78348155
194,-73.99229112,40.72887372
195,-73.97759513,40.78415647
196,-73.9083513,40.75724296
197,-73.96406824,40.79762144
198,-73.99260554,40.72414453
199,-73.92575106,40.76542384
200,-73.91739079,40.7650284
201,-73.95063404,40.79074641
202,-73.94914747,40.79848316
203,-73.97327713,40.75525069
204,-73.97327713,40.75525069
205,-73.93934674,40.71737394
206,-73.95280724,40.76646189
207,-73.90891282,40.75310707
208,-73.97952953,40.75247977
209,-73.9644324,40.79202231
210,-73.97582095,40.75755409
211,-73.94914747,40.79848316
212,-73.94719978,40.79966526
213,-73.99556347,40.73072386
214,-73.93825744,40.71723338
215,-73.94313233,40.7875673
216,-73.98388102,40.71321126
217,-73.99827665,40.73539825
218,-73.99827665,40.73539825
219,-73.99356177,40.75971107
220,-73.94849281,40.748331
221,-73.97625544,40.723393
222,-73.9045976,40.72179141
223,-73.96610798,40.79226984
224,-73.94803956,40.75567574
225,-73.9898113,40.75976844
226,-73.94884814,40.72738869
227,-73.91170572,40.76454934
228,-73.97883539,40.74475867
229,-73.96610798,40.79226984
230,-73.95853271,40.72019308
231,-73.99367793,40.71483162
232,-73.94119982,40.79634124
233,-73.99942404,40.74401679
234,-73.94688243,40.78998994
235,-73.98279943,40.72499161
236,-73.91792754,40.70443282
237,-73.98179571,40.70132337
238,-73.9541597,40.71066435
239,-73.96587511,40.76044179
240,-73.96075299,40.79706044
241,-73.92540452,40.74283709
242,-73.9183831,40.73003354
243,-73.97336635,40.78486097
244,-73.97997467,40.76053294
245,-73.90809271,40.75629856
246,-73.92575106,40.76542384
247,-73.90731919,40.7025995
248,-73.98645852,40.75671869
249,-73.98990251,40.72956796
250,-73.93844629,40.79397933
251,-73.98391335,40.74366708
252,-73.948765,40.79330094
253,-73.94607418,40.70442749
254,-73.9408866,40.7097937
255,-73.97456654,40.79085024
256,-73.95856788,40.76227288
257,-73.97345623,40.79492317
258,-73.9829152,40.78004577
259,-73.95718144,40.76831081
260,-73.91269199,40.76672942
261,-73.99684042,40.73736896
262,-73.9898113,40.75976844
263,-73.96406824,40.79762144
264,-73.98247168,40.76404113
265,-73.92098409,40.73648278
266,-73.965015,40.75545159
267,-73.92086628,40.75668681
268,-73.98086888,40.77658433
269,-73.98359922,40.77362867
270,-73.96435138,40.77471399
271,-73.93999677,40.78872124
272,-73.92055333,40.76789064
273,-73.94216163,40.78675438
274,-73.94793769,40.71051898
275,-73.99853343,40.7087741
276,-73.94748274,40.74774042
277,-73.94590333,40.78164001
278,-73.94859866,40.70937746
279,-73.90470685,40.70341531
280,-73.99181229,40.72043905
281,-73.98148456,40.73086519
282,-73.90849839,40.77628884
283,-73.98629182,40.75991355
284,-73.94819265,40.71199029
285,-73.94808202,40.79845524
286,-73.94475543,40.71156874
287,-73.99744363,40.72194619
288,-73.94819265,40.71199029
289,-73.9919456,40.7218334
290,-73.98720158,40.74054946
291,-73.98480371,40.7481137
292,-73.99538444,40.76293349
293,-73.98713844,40.7685239
294,-73.93769736,40.74524606
295,-73.98379194,40.76800198
296,-73.99828734,40.74047879
297,-73.945898,40.78375071
298,-73.95050459,40.72684046
299,-73.97067776,40.79754372
300,-73.91961695,40.74807293
301,-73.93428819,40.75130182
302,-73.90809271,40.75629856
303,-73.94869584,40.77994504
304,-73.94148316,40.72463219
305,-73.93810044,40.70372082
306,-73.92224789,40.70483107
307,-73.98189438,40.76297608
308,-73.90786104,40.74895068
309,-73.93375046,40.77303165
310,-73.99717188,40.74965447
311,-73.95189372,40.78170579
312,-73.95477876,40.70734618
313,-73.99558439,40.741637
314,-73.97599084,40.72682389
315,-73.98479641,40.7010164
316,-73.93752516,40.76339149
317,-73.98616772,40.74912119
318,-73.98574073,40.7206251
319,-73.90266342,40.70483539
320,-73.98599486,40.71299744
321,-73.94326538,40.70771162
322,-73.99173857,40.76221416
323,-73.9860885,40.71371933
324,-73.90659418,40.70008745
325,-73.9524475,40.77480026
326,-73.9830794,40.73066781
327,-73.90076552,40.70050527
328,-73.93357627,40.75945057
329,-73.98979364,40.75724053
330,-73.91039019,40.75493348
331,-73.9900493,40.71302257
332,-73.96652735,40.70518458
333,-73.9927957,40.7339296
334,-73.95376077,40.73457379
335,-73.9633825,40.70478563
336,-73.9633825,40.70478563
337,-73.91818341,40.74574163
338,-73.97484919,40.7213753
339,-73.91818341,40.74574163
340,-73.97346507,40.76366612
341,-73.99209812,40.74388477
342,-73.97925408,40.77933703
343,-73.97650313,40.78832276
344,-73.91707249,40.70174508
345,-73.98962559,40.7237765
346,-73.94018778,40.704732
347,-73.9837481,40.72577126
348,-73.93682421,40.79831513
349,-73.98337767,40.76442003
350,-73.98236792,40.7195981
351,-73.95492219,40.70859236
352,-73.92472103,40.7600819
353,-73.9791553,40.72579248
354,-73.98301083,40.74490209
355,-73.93966949,40.75535876
356,-73.97324114,40.76397622
357,-73.97472243,40.78927206
358,-73.94719978,40.79966526
359,-73.9445573,40.71559247
360,-73.98880629,40.76878483
361,-73.97031684,40.7564604
362,-73.99736034,40.7299499
363,-73.91063869,40.7069169
364,-73.9563351,40.72113098
365,-73.93859527,40.76167385
366,-73.98220578,40.71888169
367,-73.99670988,40.75029673
368,-73.94212712,40.70597362
369,-73.95743013,40.71812038
370,-73.99885748,40.74224916
371,-73.96044678,40.77141079
372,-73.99072111,40.75851417
373,-73.97084696,40.76581462
374,-73.98779601,40.72628778
375,-73.99207505,40.7254263
376,-73.97774163,40.74557366
377,-73.98063902,40.77239308
378,-73.9871165,40.71398294
379,-73.91993057,40.73937228
380,-73.95227519,40.79861625
381,-73.96086355,40.70113975
382,-73.93275732,40.77330555
383,-73.93951602,40.70574172
384,-73.98042607,40.75990721
385,-73.96626496,40.76756451
386,-73.91295652,40.71347866
387,-73.98793528,40.71425751
388,-73.97647116,40.71528777
389,-73.90662845,40.7090958
390,-73.91894804,40.70162565
391,-73.99936643,40.73006795
392,-73.94107441,40.7625617
393,-73.98206801,40.77504198
394,-73.94275219,40.79708859
395,-73.93425201,40.75870439
396,-73.98082647,40.78593015
397,-73.94616117,40.7574919
398,-73.99121328,40.72161102
399,-73.99121328,40.72161102
400,-73.93054433,40.79734812
401,-73.97839261,40.74134137
402,-73.94803956,40.75567574
403,-73.99581818,40.75406524
404,-73.98637468,40.74308826
405,-73.95753829,40.72953313
406,-73.98527303,40.74747149
407,-73.92921603,40.76261266
408,-73.98379194,40.76800198
409,-73.97289049,40.79178307
410,-73.98021132,40.77801698
411,-73.94777772,40.78119897
412,-73.99047415,40.76904847
413,-73.98380813,40.70140602
414,-73.90834137,40.75396846
415,-73.94655821,40.78900444
416,-73.951596,40.7094364
417,-73.91169664,40.77684029
418,-73.98153947,40.74105098
419,-73.98480371,40.7481137
420,-73.97974574,40.71803315
421,-73.98943039,40.72619461
422,-73.98628874,40.72225007
423,-73.98628874,40.72225007
424,-73.96381514,40.71837783
425,-73.98823988,40.7256977
426,-73.92614129,40.70324716
427,-73.99062471,40.75099905
428,-73.96751378,40.79033795
429,-73.9774395,40.74256535
430,-73.98508648,40.75859592
431,-73.95627735,40.73217586
432,-73.94113247,40.7867319
433,-73.9898113,40.75976844
434,-73.98794593,40.77506196
435,-73.98163908,40.72005361
436,-73.92990765,40.77086927
437,-73.98572429,40.74685123
438,-73.95571996,40.72934306
439,-73.98707082,40.76352298
440,-73.98692988,40.72748439
441,-73.9892657,40.71830891
442,-73.985366,40.71851433
443,-73.90212194,40.70515606
444,-73.94204608,40.76184856
445,-73.93999677,40.78872124
446,-73.90752585,40.70181741
447,-73.98629367,40.71583282
448,-73.93952119,40.71594675
449,-73.98694954,40.75604354
450,-73.91162336,40.75315858
451,-73.91596461,40.70227951
452,-73.97970378,40.73734525
453,-73.98407868,40.71626346
454,-73.94243189,40.75400701
455,-73.96310056,40.70590815
456,-73.90357049,40.70110601
457,-73.97310157,40.78777032
458,-73.9563351,40.72113098
459,-73.98364489,40.71998804
460,-73.98649712,40.7443536
461,-73.98928218,40.75043077
462,-73.96989283,40.79216659
463,-73.98419514,40.72713821
464,-73.98508648,40.75859592
465,-73.99270226,40.76343838
466,-73.92114178,40.74045181
467,-73.98250482,40.72031724
468,-73.99955763,40.73361966
469,-73.98163908,40.72005361
470,-73.99004179,40.71499331
471,-73.98724873,40.72041668
472,-73.98866305,40.71948361
473,-73.97742462,40.75454618
474,-73.98714785,40.71972224
475,-73.93681016,40.79409373
476,-73.98107629,40.77094393
477,-73.95790521,40.70843429
478,-73.98629182,40.75991355
479,-73.91592834,40.78537684
480,-73.98508648,40.75859592
481,-73.951596,40.7094364
482,-73.9738876,40.74482078
483,-73.99686328,40.71171645
484,-73.90762877,40.74727619
485,-73.91057612,40.77775616
486,-73.97959048,40.75382471
487,-73.96315213,40.70396487
488,-73.98683929,40.74772968
489,-73.99663247,40.71078322
490,-73.98785862,40.71923101
491,-73.92748823,40.76803794
492,-73.99944949,40.72093614
493,-73.98527303,40.74747149
494,-73.99178707,40.74941267
495,-73.98662562,40.75139939
496,-73.9857873,40.77292356
497,-73.90791176,40.76447775
498,-73.98078616,40.71288965
499,-73.90687868,40.71329001
500,-73.94164739,40.75545036
