,Longitude,Latitude
188,-73.95237227,40.77903262
189,-73.97767165,40.73902192
190,-73.97514834,40.78986227
191,-73.97472243,40.78927206
192,-73.9555855,40.779506
193,-73.979519,40.73979079
194,-73.97874109,40.75755741
195,-73.97874109,40.75755741
196,-73.93934674,40.71737394
197,-73.94193889,40.7854313
198,-73.98464605,40.77449066
199,-73.99908876,40.71857016
200,-73.99908876,40.71857016
201,-73.93266024,40.76576569
202,-73.97924483,40.774262
203,-73.95564695,40.71978029
204,-73.94313233,40.7875673
205,-73.99309684,40.71793042
206,-73.97657424,40.74016078
207,-73.98860618,40.73563375
208,-73.95039592,40.79528335
209,-73.92579475,40.75212558
210,-73.97242526,40.74662923
211,-73.98018137,40.75734632
212,-73.91523559,40.7849207
213,-73.94315118,40.79510434
214,-73.97381627,40.72430922
215,-73.906404,40.75335208
216,-73.94597136,40.79124112
217,-73.9923012,40.76653992
218,-73.91665191,40.74390978
219,-73.98507013,40.73490873
220,-73.96587511,40.76044179
221,-73.96474296,40.70341367
222,-73.97524942,40.75111205
223,-73.97924761,40.71899922
224,-73.98903697,40.77102181
225,-73.95416477,40.78723461
226,-73.93811784,40.75879436
227,-73.98928218,40.75043077
228,-73.9076358,40.77865138
229,-73.94501433,40.75627543
230,-73.96474296,40.70341367
231,-73.93793619,40.79879057
232,-73.92204034,40.76203163
233,-73.97345623,40.79492317
234,-73.9887241,40.7638086
235,-73.99414003,40.71056629
236,-73.98009586,40.71735526
237,-73.95790521,40.70843429
238,-73.98552566,40.78070486
239,-73.91798778,40.77273881
240,-73.91358967,40.78158463
241,-73.97963409,40.71744026
242,-73.97580755,40.75468583
243,-73.98860618,40.73563375
244,-73.98855472,40.74112325
245,-73.99201627,40.76437704
246,-73.94787096,40.79585589
247,-73.95227519,40.79861625
248,-73.97816194,40.75146671
249,-73.91271527,40.70488462
250,-73.94981215,40.78875338
251,-73.97811672,40.7572938
252,-73.99275614,40.76591415
253,-73.98429388,40.72153068
254,-73.94510492,40.79964507
255,-73.96256189,40.79164294
256,-73.97929093,40.74212379
257,-73.96974287,40.7645298
258,-73.9372835,40.79768684
259,-73.97929093,40.74212379
260,-73.93485314,40.77518965
261,-73.94608822,40.78964374
262,-73.96855692,40.79911863
263,-73.99777226,40.71197997
264,-73.94132149,40.79761211
265,-73.97581508,40.72399675
266,-73.97260662,40.76195869
267,-73.90389685,40.73991172
268,-73.98098591,40.74606829
269,-73.98478865,40.7666517
270,-73.98995943,40.73489554
271,-73.979053,40.78726104
272,-73.99402049,40.75653543
273,-73.99402335,40.76481358
274,-73.95086776,40.73340607
275,-73.90791176,40.76447775
276,-73.97177441,40.79213687
277,-73.90783083,40.70035194
278,-73.96116882,40.77764434
279,-73.99488345,40.75279713
280,-73.99488345,40.75279713
281,-73.98147529,40.75125046
282,-73.9996371,40.71779339
283,-73.9958671,40.72179243
284,-73.90389685,40.73991172
285,-73.98778087,40.74978011
286,-73.94750826,40.79779899
287,-73.96468166,40.77147255
288,-73.98464605,40.77449066
289,-73.91039019,40.75493348
290,-73.98947499,40.7179027
291,-73.98447817,40.72024342
292,-73.97581508,40.72399675
293,-73.95336256,40.77767438
294,-73.92383384,40.7435991
295,-73.9916914,40.73521132
296,-73.96632353,40.79451509
297,-73.93822699,40.75008533
298,-73.9894242,40.71971149
299,-73.96928322,40.75929545
300,-73.98187215,40.77831917
301,-73.96478615,40.79916969
302,-73.98317234,40.73410426
303,-73.94914747,40.79848316
304,-73.99326291,40.71662118
305,-73.91514299,40.7555821
306,-73.90389685,40.73991172
307,-73.94982217,40.79462986
308,-73.91514299,40.7555821
309,-73.98640095,40.75581291
310,-73.96492123,40.79644422
311,-73.96326172,40.77342362
312,-73.92200372,40.74089979
313,-73.96689202,40.79882723
314,-73.95627735,40.73217586
315,-73.9528638,40.77835762
316,-73.98864443,40.722942
317,-73.9506491,40.72171331
318,-73.95800194,40.73237138
319,-73.96061496,40.77396895
320,-73.96989283,40.79216659
321,-73.96042599,40.76387372
322,-73.91137777,40.74513549
323,-73.92835146,40.77101653
324,-73.99351297,40.74193608
325,-73.93308152,40.79919682
326,-73.97102853,40.77995282
327,-73.96311763,40.79891117
328,-73.9231264,40.75933428
329,-73.945898,40.78375071
330,-73.95634857,40.74463157
331,-73.94095904,40.75018009
332,-73.98713844,40.7685239
333,-73.94892806,40.79730009
334,-73.98506059,40.71308516
335,-73.98216241,40.74611789
336,-73.99321106,40.76529112
337,-73.9569989,40.71554289
338,-73.99917182,40.71158474
339,-73.94012323,40.71636702
340,-73.96659948,40.79159478
341,-73.98975673,40.71556145
342,-73.95082697,40.74467876
343,-73.9212394,40.7616578
344,-73.97974574,40.71803315
345,-73.93628063,40.77379337
346,-73.9137008,40.76548956
347,-73.92228168,40.75628704
348,-73.98187215,40.77831917
349,-73.95342114,40.77134778
350,-73.93986909,40.79415026
351,-73.94010774,40.7938265
352,-73.98606286,40.73282833
353,-73.94914747,40.79848316
354,-73.97865997,40.78543572
355,-73.9859523,40.72669379
356,-73.9613738,40.71061211
357,-73.99082511,40.7634657
358,-73.97445832,40.76230221
359,-73.95162509,40.71407506
360,-73.9923012,40.76653992
361,-73.98481927,40.71147121
362,-73.93491517,40.79668919
363,-73.98649712,40.7443536
364,-73.99896601,40.72482821
365,-73.99156133,40.76500555
366,-73.95025681,40.78811954
367,-73.90711044,40.7074658
368,-73.92530244,40.75663763
369,-73.9628564,40.7816028
370,-73.987162,40.70244945
371,-73.98991967,40.73535665
372,-73.98740139,40.75253305
373,-73.92345968,40.70803228
374,-73.93450387,40.74484904
375,-73.96989283,40.79216659
376,-73.94002457,40.79795453
377,-73.97740802,40.77154711
378,-73.92110574,40.77088554
379,-73.98237356,40.72557069
380,-73.90280264,40.71077518
381,-73.98623827,40.75703431
382,-73.98055148,40.72599035
383,-73.98179571,40.70132337
384,-73.99670988,40.75029673
385,-73.97973561,40.73948342
386,-73.96824615,40.7918807
387,-73.99082511,40.7634657
388,-73.94216163,40.78675438
389,-73.99051388,40.74361566
390,-73.95941368,40.71307897
391,-73.96626496,40.76756451
392,-73.99965138,40.74625101
393,-73.99717261,40.73260682
394,-73.96314001,40.79763488
395,-73.98908482,40.74342066
396,-73.9890017,40.76597149
397,-73.98928218,40.75043077
398,-73.98527303,40.74747149
399,-73.98202736,40.73836669
400,-73.96804133,40.79725757
401,-73.92818165,40.7878746
402,-73.93680314,40.71777879
403,-73.91646073,40.70354246
404,-73.98115072,40.73756233
405,-73.90936052,40.70525806
406,-73.98034,40.77022468
407,-73.97756926,40.72158996
408,-73.9787868,40.73867904
409,-73.98379194,40.76800198
410,-73.94095904,40.75018009
411,-73.96613051,40.76218752
412,-73.98376605,40.71132285
413,-73.97579091,40.7905431
414,-73.98150508,40.73493841
415,-73.9445573,40.71559247
416,-73.93594878,40.73592666
417,-73.90457353,40.71088919
418,-73.97822737,40.7169185
419,-73.94103703,40.79255617
420,-73.99146089,40.76004854
421,-73.99218626,40.76159663
422,-73.96088121,40.76324533
423,-73.96262605,40.79958621
424,-73.98974123,40.72251118
425,-73.97056191,40.78998196
426,-73.94204608,40.76184856
427,-73.94425795,40.78885513
428,-73.97998932,40.78385225
429,-73.97419203,40.72286282
430,-73.97717348,40.72902817
431,-73.95866717,40.71280423
432,-73.98033967,40.78355862
433,-73.94780431,40.78872779
434,-73.90024082,40.7426561
435,-73.9708143,40.79090425
436,-73.98743396,40.73295749
437,-73.94501433,40.75627543
438,-73.92748823,40.76803794
439,-73.99488345,40.75279713
440,-73.9628564,40.7816028
441,-73.96751378,40.79033795
442,-73.9137008,40.76548956
443,-73.90221108,40.75995246
444,-73.95375439,40.7437742
445,-73.97974574,40.71803315
446,-73.97325695,40.72457808
447,-73.99047726,40.72205836
448,-73.94920429,40.75242099
449,-73.97310157,40.78777032
450,-73.97974574,40.71803315
451,-73.96492123,40.79644422
452,-73.94216163,40.78675438
453,-73.95152842,40.70812437
454,-73.9342244,40.79763024
455,-73.9342244,40.79763024
456,-73.92955972,40.77213987
457,-73.99146089,40.76004854
458,-73.99052075,40.74604751
459,-73.97717348,40.72902817
460,-73.9238958,40.76517286
461,-73.92867812,40.75928296
462,-73.96311902,40.79641346
463,-73.97819587,40.72499907
464,-73.92863609,40.76481908
465,-73.98954303,40.72110584
466,-73.94342325,40.75544301
467,-73.96326172,40.77342362
468,-73.94892806,40.79730009
469,-73.92204034,40.76203163
470,-73.96464503,40.76565369
471,-73.97151734,40.79366563
472,-73.98444271,40.73304222
473,-73.98985468,40.71195209
474,-73.94689585,40.71430353
475,-73.99268949,40.74816936
476,-73.96492123,40.79644422
477,-73.96522851,40.79560996
478,-73.96522851,40.79560996
479,-73.9641363,40.79495616
480,-73.96320793,40.79664921
481,-73.96633225,40.79543759
482,-73.96687134,40.79769405
483,-73.96375336,40.79979224
484,-73.96083386,40.7976745
485,-73.96867009,40.79887241
486,-73.97005187,40.79834057
487,-73.96591869,40.80252437
488,-73.97057723,40.79989434
489,-73.96200848,40.80289567
490,-73.96261417,40.80320065
491,-73.96574077,40.8039049
492,-73.95807569,40.80046441
493,-73.97281085,40.79850373
494,-73.97151756,40.8012397
495,-73.96711445,40.80459176
496,-73.97386775,40.79830656
497,-73.96566669,40.80617478
498,-73.96735134,40.80601366
499,-73.96217458,40.80667804
500,-73.96217458,40.80667804
