,Longitude,Latitude
425,-73.94377776,40.71602576
426,-73.94293586,40.7218662
427,-73.97493736,40.7651294
428,-73.96632353,40.79451509
429,-73.99879292,40.71992332
430,-73.92200724,40.70089765
431,-73.98661223,40.76414873
432,-73.98928218,40.75043077
433,-73.91233479,40.77206218
434,-73.94490905,40.71771983
435,-73.98094414,40.7659128
436,-73.99778194,40.7462757
437,-73.90029958,40.72750236
438,-73.93260927,40.74479031
439,-73.91118798,40.71695492
440,-73.96554016,40.75897874
441,-73.96129719,40.76178801
442,-73.98561981,40.72928205
443,-73.99356177,40.75971107
444,-73.99824751,40.74563069
445,-73.96362342,40.76561769
446,-73.95311663,40.72696507
447,-73.98648598,40.72810191
448,-73.99523109,40.73669095
449,-73.99146403,40.73555989
450,-73.98693228,40.73364363
451,-73.94595129,40.71364435
452,-73.96626496,40.76756451
453,-73.92964956,40.75202919
454,-73.98148456,40.73086519
455,-73.98654321,40.7484076
456,-73.93429132,40.75179039
457,-73.93429132,40.75179039
458,-73.98003814,40.76552838
459,-73.96442055,40.70606501
460,-73.9477215,40.74702415
461,-73.97042425,40.7990807
462,-73.92179254,40.76709003
463,-73.99800217,40.74341841
464,-73.99488345,40.75279713
465,-73.95228873,40.78980292
466,-73.99856187,40.72788312
467,-73.96985325,40.7599461
468,-73.97175721,40.76456599
469,-73.93824819,40.75836899
470,-73.98683929,40.74772968
471,-73.93229782,40.79558155
472,-73.99881451,40.72303039
473,-73.98358557,40.74110893
474,-73.98894034,40.74417271
475,-73.98195496,40.7791975
476,-73.99284137,40.7454109
477,-73.90669836,40.74934499
478,-73.98924569,40.75290378
479,-73.99394968,40.74133501
480,-73.96689202,40.79882723
481,-73.98290506,40.73514173
482,-73.98832972,40.72769864
483,-73.9982986,40.72363697
484,-73.93450387,40.74484904
485,-73.97722572,40.78731833
486,-73.97428237,40.73184368
487,-73.95480953,40.77368685
488,-73.98326563,40.77930748
489,-73.92685954,40.70933825
490,-73.9172171,40.73632094
491,-73.94967979,40.74409088
492,-73.95149493,40.77398194
493,-73.98928218,40.75043077
494,-73.99824751,40.74563069
495,-73.98011903,40.78480469
496,-73.98612252,40.75822826
497,-73.98720158,40.74054946
498,-73.98561539,40.74975516
499,-73.97923807,40.73806155
500,-73.90617848,40.74176905
